customer_id,sex_at_birth,occupation,employment_type,education,completed_years_of_education,marital_status,relationship_in_household,race,country,type_of_client,quantity,total_spending,total_invoice
2199480787,M,Sales,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,-1,-4.95,1
2200351903,M,Craft-repair,Self-emp-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,89,173.99,18
2201598081,M,Exec-managerial,Private,Some-college,10,Never-married,Own-child,White,America,NULL,19,91.52,7
2201764987,M,?,?,Some-college,10,Never-married,Own-child,White,America,NULL,299,664.60,3
2202315759,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,241,1231.94,19
2203706871,M,Other-service,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,575,3310.75,59
2205502907,F,Machine-op-inspct,Private,Assoc-voc,11,Never-married,Unmarried,Black,America,NULL,349,2033.82,16
2205985175,M,Prof-specialty,Federal-gov,Prof-school,15,Married-civ-spouse,Husband,Asian-Pac-Islander,Rest_world,Wholesaler,247,215.20,23
2206893147,F,Sales,Self-emp-inc,Bachelors,13,Divorced,Not-in-family,White,Rest_world,Wholesaler,246,1080.86,16
2208401087,M,Tech-support,Federal-gov,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,386,915.83,30
2209454236,M,Prof-specialty,Private,Bachelors,13,Never-married,Own-child,White,America,NULL,83,212.16,43
2210244748,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,892,1942.21,61
2210813678,F,?,?,9th,5,Divorced,Not-in-family,White,America,Wholesaler,52,244.88,8
2210852637,M,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,23,175.95,1
2211339182,M,Craft-repair,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,1034,2343.55,44
2211814265,F,?,?,Bachelors,13,Married-civ-spouse,Wife,White,America,Wholesaler,948,2701.34,69
2213070773,F,Adm-clerical,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,264,935.88,22
2214808148,M,?,?,Some-college,10,Never-married,Not-in-family,White,America,NULL,113,510.25,19
2216760139,M,Farming-fishing,Private,Bachelors,13,Never-married,Own-child,White,America,NULL,286,882.76,34
2219388314,F,Sales,Private,Bachelors,13,Married-spouse-absent,Not-in-family,White,America,NULL,325,1369.57,24
2219855101,F,Adm-clerical,Private,HS-grad,9,Divorced,Unmarried,White,America,Wholesaler,1683,1927.32,78
2220080954,F,Adm-clerical,Private,HS-grad,9,Married-civ-spouse,Wife,White,America,NULL,79,179.61,16
2220233322,M,Adm-clerical,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,America,Wholesaler,763,1308.67,3
2223772172,M,?,?,7th-8th,4,Never-married,Own-child,White,America,NULL,11,84.30,5
2225106207,M,Other-service,Private,9th,5,Never-married,Unmarried,White,America,NULL,161,388.34,21
2226596961,M,Other-service,Private,9th,5,Never-married,Unmarried,White,America,NULL,135,381.05,13
2227832361,M,Transport-moving,Self-emp-not-inc,12th,8,Married-civ-spouse,Husband,White,America,NULL,102,304.56,20
2227923395,M,Prof-specialty,Self-emp-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,91,414.19,28
2228115890,F,Adm-clerical,Local-gov,Bachelors,13,Married-civ-spouse,Wife,White,America,NULL,188,625.65,29
2229996518,F,Adm-clerical,Private,Some-college,10,Divorced,Unmarried,White,America,Personal,108,271.05,50
2234504071,M,Tech-support,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,362,629.56,28
2236753275,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,188,209.24,25
2236910929,M,Prof-specialty,Local-gov,Masters,14,Married-civ-spouse,Husband,White,America,Wholesaler,361,854.43,43
2237083585,F,Adm-clerical,Private,Masters,14,Never-married,Not-in-family,White,Rest_world,NULL,905,2582.72,89
2238705617,M,Protective-serv,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,801,2454.33,27
2239766541,M,Other-service,Private,HS-grad,9,Never-married,Own-child,White,America,Wholesaler,170,1053.30,18
2242953471,M,Exec-managerial,Local-gov,HS-grad,9,Divorced,Not-in-family,White,America,NULL,61,409.15,11
2243773913,M,Other-service,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,1032,2272.97,64
2246892893,M,Craft-repair,Private,9th,5,Married-civ-spouse,Husband,White,America,NULL,44,80.40,13
2247444347,M,Craft-repair,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,America,NULL,1306,934.58,16
2247790205,M,Craft-repair,Private,11th,7,Never-married,Not-in-family,White,America,NULL,50,213.96,16
2248637099,M,Other-service,Private,Bachelors,13,Divorced,Not-in-family,White,America,NULL,18,33.30,5
2249604384,F,Sales,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,16,76.03,4
2251802788,M,Other-service,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,117,175.64,50
2252114568,F,Machine-op-inspct,Private,HS-grad,9,Never-married,Unmarried,Black,America,NULL,127,291.41,49
2254760340,M,Exec-managerial,Private,Some-college,10,Never-married,Other-relative,White,America,Wholesaler,1676,3972.44,39
2254794405,M,Craft-repair,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,2,11.80,2
2255420069,M,Craft-repair,Private,9th,5,Married-civ-spouse,Husband,White,America,NULL,127,328.80,18
2255986693,F,Craft-repair,Private,HS-grad,9,Divorced,Not-in-family,White,America,NULL,1166,4363.43,66
2256328820,M,Exec-managerial,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,16,59.20,8
2256515449,F,Adm-clerical,Private,Some-college,10,Widowed,Not-in-family,White,America,NULL,12,126.26,15
2256696529,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,155,680.11,29
2257288352,M,Exec-managerial,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,2448,4849.08,78
2259776653,F,Prof-specialty,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Wife,White,America,NULL,264,577.53,36
2259975452,F,Adm-clerical,Private,Some-college,10,Never-married,Unmarried,Black,America,NULL,30,99.60,13
2260809670,F,Machine-op-inspct,Private,HS-grad,9,Divorced,Own-child,White,Rest_world,NULL,172,603.98,53
2261896611,M,Prof-specialty,Federal-gov,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,277,694.71,33
2262108157,F,Sales,Private,Assoc-voc,11,Never-married,Not-in-family,Black,America,NULL,1086,1904.18,71
2262776517,M,Sales,Self-emp-inc,Masters,14,Married-civ-spouse,Husband,White,America,NULL,124,205.46,40
2267743447,F,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Wife,White,America,NULL,56,142.27,11
2268206629,F,Machine-op-inspct,Private,7th-8th,4,Divorced,Unmarried,White,America,NULL,74,249.38,18
2268443034,F,Adm-clerical,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,147,449.41,20
2268564856,F,Adm-clerical,Private,HS-grad,9,Separated,Unmarried,White,America,NULL,953,3318.21,40
2268753232,F,Adm-clerical,Private,Some-college,10,Never-married,Not-in-family,White,America,Personal,162,453.58,40
2270033274,F,Sales,Self-emp-inc,HS-grad,9,Widowed,Unmarried,White,America,NULL,76,88.38,16
2271188172,M,Sales,Private,HS-grad,9,Separated,Unmarried,White,America,Wholesaler,1001,2591.95,55
2272066292,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,34,172.90,8
2273789412,M,Other-service,Private,Bachelors,13,Divorced,Not-in-family,White,America,NULL,50,67.44,19
2274641370,F,Prof-specialty,Local-gov,Masters,14,Never-married,Not-in-family,White,America,NULL,217,369.82,58
2275697963,M,Prof-specialty,Private,Bachelors,13,Never-married,Unmarried,Other,America,NULL,32,117.95,9
2276330277,M,Sales,Private,HS-grad,9,Never-married,Other-relative,White,America,NULL,-48,-18.72,1
2277211205,F,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Wife,White,Rest_world,NULL,131,462.41,24
2277924925,M,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,2,9.90,2
2278175212,F,Other-service,Private,10th,6,Married-civ-spouse,Wife,Black,America,Wholesaler,67,240.98,22
2279424050,M,Prof-specialty,Private,Assoc-voc,11,Never-married,Not-in-family,White,America,NULL,2977,5470.84,38
2280522236,M,?,?,Bachelors,13,Married-civ-spouse,Husband,White,Rest_world,NULL,40,251.10,15
2281465388,M,Machine-op-inspct,Private,Some-college,10,Divorced,Not-in-family,White,America,NULL,48,150.68,11
2281617372,M,?,?,11th,7,Married-civ-spouse,Husband,White,America,NULL,1380,1716.71,89
2282129828,M,Sales,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,493,1679.08,61
2284429386,F,Priv-house-serv,Private,10th,6,Never-married,Own-child,Black,America,Wholesaler,50,87.91,27
2285071308,F,Adm-clerical,Local-gov,HS-grad,9,Married-civ-spouse,Wife,White,America,Wholesaler,965,3471.69,32
2287210587,F,Other-service,Private,HS-grad,9,Divorced,Unmarried,White,America,NULL,80,117.44,27
2288309813,M,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,634,1122.21,24
2288340108,M,Prof-specialty,Local-gov,Masters,14,Married-civ-spouse,Husband,White,America,NULL,231,701.36,43
2289196267,M,Exec-managerial,Self-emp-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,180,560.51,15
2289866989,F,Sales,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Wife,White,America,NULL,53,117.12,17
2290140050,M,Adm-clerical,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,73,228.05,28
2290201424,F,?,?,Some-college,10,Never-married,Not-in-family,White,America,NULL,660,500.40,20
2293193926,M,Adm-clerical,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,213,371.36,27
2293553396,M,Prof-specialty,Private,Some-college,10,Never-married,Own-child,White,America,NULL,256,748.30,52
2296438130,F,Tech-support,Local-gov,Bachelors,13,Never-married,Own-child,White,America,NULL,278,1050.93,24
2298446632,F,Adm-clerical,Private,Some-college,10,Never-married,Unmarried,Asian-Pac-Islander,America,NULL,148,614.11,36
2300312061,F,Exec-managerial,Private,Masters,14,Married-civ-spouse,Wife,White,America,NULL,602,461.15,13
2301006513,M,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,-1970,-7837.50,5
2303090888,F,Exec-managerial,Federal-gov,Some-college,10,Divorced,Unmarried,Black,America,NULL,165,588.73,32
2304831697,M,Sales,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Own-child,White,America,NULL,187,349.63,11
2306886498,M,?,?,Bachelors,13,Never-married,Unmarried,Asian-Pac-Islander,Rest_world,Personal,12,35.40,2
2308226327,M,Prof-specialty,Self-emp-not-inc,Masters,14,Married-civ-spouse,Husband,White,America,Wholesaler,143,575.32,30
2308966653,M,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,46,106.20,23
2309326786,F,Transport-moving,Private,Some-college,10,Married-spouse-absent,Not-in-family,White,America,Personal,5,2.35,5
2309369853,M,Tech-support,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,32,158.93,7
2309774214,M,Exec-managerial,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Husband,White,America,NULL,7759,4038.47,16
2310859514,F,Exec-managerial,Private,HS-grad,9,Divorced,Not-in-family,White,America,NULL,222,902.35,34
2311659223,M,Sales,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,260,541.30,58
2312463539,M,Farming-fishing,Private,HS-grad,9,Never-married,Unmarried,White,America,NULL,264,545.79,30
2313428091,F,Other-service,Private,HS-grad,9,Divorced,Other-relative,Asian-Pac-Islander,Rest_world,NULL,72,78.44,21
2313690269,M,?,?,Some-college,10,Never-married,Not-in-family,White,America,NULL,7,36.25,3
2314186994,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Personal,11,318.57,3
2314663390,F,Protective-serv,Local-gov,Some-college,10,Never-married,Not-in-family,Black,America,NULL,10,80.00,5
2315022979,M,Tech-support,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,369,1312.50,33
2316045481,M,Sales,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,45,156.59,12
2317048371,M,Tech-support,Private,Some-college,10,Married-civ-spouse,Husband,White,America,Wholesaler,321,865.77,41
2317080660,M,Tech-support,Private,12th,8,Never-married,Not-in-family,White,America,NULL,15,46.90,7
2317479794,M,Craft-repair,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,America,NULL,61,331.85,23
2317488193,M,Other-service,Local-gov,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,387,797.71,28
2321108474,M,Handlers-cleaners,Private,10th,6,Divorced,Not-in-family,White,America,NULL,53,196.23,14
2322658795,F,Prof-specialty,Private,Assoc-voc,11,Never-married,Unmarried,White,America,NULL,28,114.77,18
2323927497,M,Other-service,Private,HS-grad,9,Never-married,Own-child,Black,America,NULL,-42,-33.94,15
2325653291,F,Other-service,Private,HS-grad,9,Never-married,Not-in-family,White,America,Wholesaler,1048,1850.12,77
2326437846,M,Exec-managerial,Self-emp-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,28776,21861.67,30
2327079355,F,Prof-specialty,Self-emp-inc,HS-grad,9,Married-civ-spouse,Wife,White,Rest_world,NULL,642,1499.00,21
2327358105,F,Prof-specialty,Local-gov,Masters,14,Divorced,Not-in-family,White,America,NULL,93,273.28,26
2327362649,F,Adm-clerical,Private,Assoc-acdm,12,Divorced,Unmarried,White,Rest_world,Wholesaler,1585,1912.31,24
2328494163,F,Machine-op-inspct,Private,Preschool,1,Never-married,Own-child,White,America,NULL,159,701.41,24
2328847134,M,Farming-fishing,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,610,2824.50,35
2328905609,M,Craft-repair,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,44,163.24,13
2329140200,M,Craft-repair,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,America,Wholesaler,327,1249.40,41
2331591632,F,Sales,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,421,1552.75,28
2334145359,F,Prof-specialty,State-gov,Bachelors,13,Never-married,Not-in-family,White,America,NULL,220,294.57,85
2334798364,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,31,103.03,17
2337931082,F,Other-service,Private,12th,8,Never-married,Own-child,White,America,NULL,58,190.88,7
2341189597,M,Other-service,Private,11th,7,Never-married,Own-child,Black,America,Wholesaler,726,2038.33,85
2342313073,M,Adm-clerical,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,62,258.28,10
2343494159,M,?,?,Some-college,10,Never-married,Own-child,White,America,NULL,112,176.64,28
2343733873,M,Transport-moving,Private,Assoc-voc,11,Divorced,Not-in-family,White,America,NULL,5,16.65,5
2345440721,F,Other-service,State-gov,Some-college,10,Divorced,Unmarried,Black,America,Wholesaler,763,1116.69,163
2346623297,M,Exec-managerial,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,Rest_world,NULL,71,220.74,25
2347205213,M,Exec-managerial,Private,Assoc-acdm,12,Divorced,Not-in-family,White,America,NULL,243,668.87,86
2347235217,M,Prof-specialty,Private,11th,7,Separated,Own-child,White,America,NULL,363,1827.41,28
2348977342,M,?,?,Bachelors,13,Married-civ-spouse,Husband,White,America,Wholesaler,286,633.22,27
2349248044,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,359,1341.32,35
2349403348,M,Handlers-cleaners,Private,7th-8th,4,Never-married,Not-in-family,Black,America,NULL,147,850.98,29
2350887576,F,Other-service,Private,7th-8th,4,Widowed,Not-in-family,White,America,Wholesaler,2273,5256.08,76
2352587269,M,Prof-specialty,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,America,NULL,413,1384.10,53
2353084147,M,Tech-support,State-gov,Some-college,10,Never-married,Not-in-family,Black,America,NULL,87,150.37,48
2353091602,M,Craft-repair,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,178,384.12,25
2353406507,F,?,?,Some-college,10,Divorced,Not-in-family,White,America,NULL,28478,34112.50,66
2354295403,M,Other-service,Federal-gov,Some-college,10,Separated,Not-in-family,Black,America,Personal,372,412.67,25
2355236331,M,Prof-specialty,Private,Assoc-acdm,12,Never-married,Not-in-family,White,America,NULL,2,0.84,1
2356396308,F,Exec-managerial,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,48,143.84,18
2356483958,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,550,1912.59,92
2357159010,F,Adm-clerical,Private,HS-grad,9,Married-civ-spouse,Own-child,Amer-Indian-Eskimo,America,Wholesaler,1223,5577.98,88
2357969059,F,Adm-clerical,Private,Assoc-voc,11,Never-married,Own-child,White,America,Wholesaler,377,1221.58,34
2360473930,M,Craft-repair,Private,Some-college,10,Married-civ-spouse,Husband,Black,America,NULL,464,921.66,47
2361182272,M,Exec-managerial,Self-emp-inc,HS-grad,9,Married-civ-spouse,Husband,White,Rest_world,NULL,19,31.72,7
2362645446,F,Machine-op-inspct,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,73,197.77,8
2364867230,M,Tech-support,Private,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Rest_world,NULL,27,97.05,22
2365083793,F,Tech-support,Private,HS-grad,9,Widowed,Not-in-family,White,America,NULL,167,352.84,26
2365106582,F,Machine-op-inspct,Private,9th,5,Married-civ-spouse,Wife,White,America,NULL,20,89.00,4
2366017427,M,Exec-managerial,Local-gov,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,320,911.75,39
2367006351,M,Protective-serv,Local-gov,Bachelors,13,Married-civ-spouse,Husband,White,America,Wholesaler,237,593.87,17
2370662797,M,?,?,11th,7,Never-married,Own-child,White,America,NULL,126,509.60,31
2372483777,F,Exec-managerial,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,153,385.64,42
2373806913,M,Farming-fishing,Self-emp-inc,10th,6,Married-civ-spouse,Husband,White,America,NULL,86,329.22,17
2374770408,F,Other-service,Private,1st-4th,2,Widowed,Other-relative,White,America,NULL,157,331.68,12
2374907712,F,Other-service,Private,10th,6,Separated,Unmarried,White,America,NULL,319,210.95,6
2374957140,M,Craft-repair,Private,HS-grad,9,Never-married,Not-in-family,White,America,Wholesaler,383,1595.94,55
2375391774,F,Adm-clerical,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,9,75.38,4
2376082027,M,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,166,292.11,63
2376392366,F,Other-service,Private,Assoc-acdm,12,Never-married,Own-child,White,America,Wholesaler,287,712.80,32
2377066304,F,Sales,Private,HS-grad,9,Widowed,Unmarried,White,America,NULL,76,262.47,26
2379767751,M,Adm-clerical,Private,Some-college,10,Never-married,Not-in-family,White,America,NULL,11,62.35,5
